Ship Mode,Segment,Postal Code,Region,Sub-Category,Sales,Quantity,Discount,Profit per sale
1,1,77041,1,14,115.136,8,0.2,0.2
1,1,77070,1,15,18.16,2,0.2,0.2
1,1,90008,4,14,503.96,5,0.2,0.1
1,1,92592,4,14,494.376,3,0.2,0.1
1,1,98103,4,14,107.88,3,0.2,0.2
3,1,77041,1,15,46.344,3,0.2,0.2
3,1,85301,4,15,42.976,4,0.2,0.1
2,1,19120,3,10,15.008,2,0.2,0.2
2,1,33614,2,2,13,5,0.2,0.1
2,1,60610,1,3,6.912,3,0.2,0.2
2,1,60653,1,15,60.416,2,0.2,0.1
2,1,77036,1,15,35.952,3,0.2,0.2
2,1,80013,4,14,300.768,4,0.2,0.1
2,1,94122,4,6,717.72,3,0.2,0.2
2,1,98105,4,14,383.96,5,0.2,0.1
0,1,10035,3,6,80.991,1,0.1,0.1
0,1,10801,3,1,149.95,5,0,0.2
0,1,19120,3,3,106.8,10,0.2,0.2
0,1,19134,3,10,43.296,2,0.2,0.1
0,1,19134,3,2,81.552,2,0.2,0.1
0,1,28314,2,2,45.216,3,0.2,0.2
0,1,28540,2,6,102.592,1,0.2,0.1
0,1,32303,2,14,705.544,7,0.2,0.2
0,1,33024,2,14,503.96,5,0.2,0.1
0,1,35601,2,1,239.92,8,0,0.2
0,1,37918,2,3,71.96,5,0.2,0.1
0,1,43229,3,2,130.112,2,0.2,0.1
0,1,60076,1,15,30.016,4,0.2,0.1
0,1,61107,1,14,1439.968,4,0.2,0.2
0,1,71901,2,1,29.99,1,0,0.2
0,1,75023,1,14,201.584,2,0.2,0.1
0,1,75220,1,15,18.16,2,0.2,0.2
0,1,77036,1,14,19.136,2,0.2,0.2
0,1,77095,1,3,67.56,3,0.2,0.2
0,1,78207,1,14,470.376,3,0.2,0.1
0,1,78664,1,3,27.168,2,0.2,0.2
0,1,78745,1,14,55.992,1,0.2,0.2
0,1,80027,4,14,201.584,2,0.2,0.1
0,1,81001,4,2,845.728,13,0.2,0.2
3,2,90036,4,16,231.72,2,0,0.1
0,1,85023,4,14,111.984,2,0.2,0.1
0,1,85705,4,3,9.24,1,0.2,0.2
0,1,90004,4,6,383.8,5,0.2,0.1
0,1,90036,4,14,57.568,4,0.2,0.2
0,1,90604,4,14,444.768,4,0.2,0.1
0,1,90805,4,14,44.736,8,0.2,0.1
0,1,92037,4,14,601.536,8,0.2,0.1
0,1,93534,4,6,348.928,2,0.2,0.2
0,1,94122,4,14,47.976,3,0.2,0.2
0,1,94521,4,10,43.31,1,0,0.1
0,1,97030,4,6,1487.04,5,0.2,0.2
0,1,98031,4,14,43.6,5,0.2,0.1
2,2,23223,2,16,40.7,5,0,0.3
0,1,98103,4,6,42.624,2,0.2,0.1
1,2,19120,3,15,332.704,1,0.2,0.1
1,2,27604,2,2,942.784,4,0.2,0.1
0,2,94122,4,16,40.7,5,0,0.3
1,2,61701,1,3,54.336,4,0.2,0.1
1,2,85705,4,14,380.864,8,0.2,0.1
1,2,90032,4,14,71.96,5,0.2,0.1
1,2,90049,4,14,2575.944,7,0.2,0.2
1,2,92804,4,6,717.72,3,0.2,0.2
1,2,94110,4,14,66.976,7,0.2,0.2
2,2,19134,3,2,143.952,3,0.2,0.1
2,2,19143,3,15,77.24,5,0.2,0.2
2,2,33012,2,6,1013.832,9,0.2,0.1
2,1,93727,4,5,254.9745,3,0.15,0.1
2,2,78501,1,14,244.768,4,0.2,0.1
2,2,90004,4,6,195.184,1,0.2,0.2
2,2,94109,4,6,770.352,3,0.2,0.1
2,2,94110,4,14,117.576,3,0.2,0.2
2,2,94122,4,14,28.784,2,0.2,0.2
2,2,94601,4,14,71.976,3,0.2,0.1
2,2,98103,4,1,49.08,3,0,0.2
2,2,98661,4,1,316,4,0,0.2
0,2,19601,3,15,15.008,2,0.2,0.2
0,2,31907,2,1,316,4,0,0.2
0,2,32216,2,14,43.6,5,0.2,0.1
0,2,32216,2,3,13.584,1,0.2,0.1
0,2,32839,2,14,244.768,4,0.2,0.1
0,2,32935,2,15,95.616,2,0.2,0.2
0,2,33317,2,14,100.792,1,0.2,0.1
0,2,43615,3,2,45.216,3,0.2,0.2
0,2,44312,3,15,665.408,2,0.2,0.2
0,2,53209,1,1,98.16,6,0,0.2
0,2,60302,1,3,10.192,7,0.2,0.1
0,2,75051,1,15,37.224,3,0.2,0.2
0,2,75217,1,15,107.44,10,0.2,0.2
0,2,77041,1,15,60.416,2,0.2,0.1
0,2,84043,4,14,16.776,3,0.2,0.2
0,2,85635,4,2,30.144,2,0.2,0.1
0,2,90004,4,14,225.576,3,0.2,0.2
0,2,90008,4,14,201.584,2,0.2,0.1
0,2,90049,4,14,222.384,2,0.2,0.1
0,2,92105,4,6,63.936,3,0.2,0.1
0,2,94109,4,14,107.88,3,0.2,0.2
0,2,94110,4,14,191.976,3,0.2,0.1
0,2,94122,4,14,604.752,6,0.2,0.1
0,2,97477,4,14,191.976,3,0.2,0.1
0,2,97477,4,2,203.88,5,0.2,0.1
0,2,98103,4,1,98.16,6,0,0.2
0,2,98115,4,14,57.408,6,0.2,0.2
1,3,80525,4,10,98.328,3,0.2,0.2
1,3,90049,4,1,395,5,0,0.2
3,3,60505,1,3,36.784,2,0.2,0.2
2,3,77036,1,14,119.96,5,0.2,0.2
0,3,20735,3,1,49.08,3,0,0.2
0,3,28205,2,14,35.96,1,0.2,0.2
0,3,33012,2,2,42.384,2,0.2,0.1
0,3,33021,2,14,383.96,5,0.2,0.1
0,3,40214,2,1,98.16,6,0,0.2
0,3,48234,1,1,114.52,7,0,0.1
0,3,60505,1,14,38.272,4,0.2,0.2
0,3,60623,1,3,6.408,3,0.2,0.2
0,3,65109,1,10,86.62,2,0,0.2
0,3,75217,1,15,55.616,2,0.2,0.2
0,3,90008,4,14,61.192,1,0.2,0.1
0,3,90045,4,14,173.656,7,0.2,0.1
0,3,91776,4,6,1487.04,5,0.2,0.2
1,1,22980,2,10,1196.86,7,0,0.2
1,1,23464,2,10,756.8,5,0,0.2
3,1,77041,1,14,79.96,5,0.2,0.2
2,1,38401,2,2,871.8,3,0.2,0.1
1,2,77041,1,15,27.24,3,0.2,0.2
3,2,14609,3,10,756.8,5,0,0.2
0,2,85234,4,3,1113.024,8,0.2,0.1
0,3,90032,4,14,271.96,5,0.2,0.1
1,2,90045,4,17,161.28,2,0.2,0.1
0,1,20735,3,10,181.96,2,0,0.2
0,1,98105,4,1,479.72,4,0,0.2
2,2,29203,2,10,397.6,5,0,0.2
0,2,48227,1,6,1106.91,9,0,0.2
0,2,53209,1,6,368.97,3,0,0.2
2,3,90004,4,10,238.56,3,0,0.2
1,1,12180,3,1,30,2,0,0.1
1,1,92592,4,1,248.85,5,0,0.2
1,1,94110,4,1,99.54,2,0,0.2
3,1,10009,3,1,120,8,0,0.2
3,1,98115,4,1,447.93,9,0,0.2
3,1,99207,4,1,239.94,6,0,0.2
0,1,8701,3,1,45,3,0,0.2
0,1,10009,3,1,199.95,5,0,0.2
0,1,19901,3,1,45,3,0,0.2
0,1,42420,2,10,318.08,4,0,0.2
0,1,48185,1,10,272.94,3,0,0.2
0,1,48205,1,10,272.94,3,0,0.2
0,1,91104,4,1,199.95,5,0,0.2
2,2,8701,3,6,245.98,2,0,0.2
2,2,31088,2,6,392.94,3,0,0.2
0,2,53132,1,6,392.94,3,0,0.2
0,2,90045,4,1,479.94,6,0,0.2
0,2,94122,4,1,45,3,0,0.2
2,3,92627,4,1,239.97,3,0,0.2
2,1,29203,2,6,301.96,2,0,0.2
2,1,48180,1,6,301.96,2,0,0.2
1,1,8861,3,5,120.98,1,0,0.1
0,2,14215,3,6,1522.638,9,0.1,0.2
2,1,10035,3,6,3785.292,6,0.1,0.2
0,1,10035,3,6,573.174,7,0.1,0.2
1,1,19134,3,2,34.384,1,0.2,0.2
0,1,10009,3,5,323.136,4,0.2,0.1
1,1,28205,2,3,12.672,9,0.2,0.1
1,1,33021,2,2,152.24,5,0.2,0.2
1,1,45014,3,2,121.792,4,0.2,0.2
1,1,78550,1,3,145.544,7,0.2,0.2
1,1,80219,4,2,2.6,1,0.2,0.0
3,1,28205,2,14,627.168,4,0.2,0.2
3,1,28314,2,3,10.272,3,0.2,0.1
3,1,43229,3,3,17.12,5,0.2,0.2
3,1,60623,1,15,290.336,2,0.2,0.2
3,1,60653,1,14,36.792,1,0.2,0.2
0,3,84604,4,16,44.4,5,0,0.3
2,1,43402,3,15,435.504,3,0.2,0.2
2,1,75217,1,3,7.056,3,0.2,0.2
3,3,10009,3,5,113.568,2,0.2,0.2
2,1,94109,4,14,862.344,7,0.2,0.2
0,1,19140,3,3,86.304,6,0.2,0.2
0,1,28205,2,2,309.456,9,0.2,0.2
0,3,90036,4,17,513.024,2,0.2,0.1
0,1,33024,2,2,5.2,2,0.2,0.2
0,1,60188,1,15,435.504,3,0.2,0.2
0,1,60623,1,14,323.976,3,0.2,0.2
0,1,75051,1,14,219.8,5,0.2,0.2
0,1,75081,1,3,154.24,4,0.2,0.2
0,1,77041,1,14,619.152,6,0.2,0.2
0,1,77095,1,15,23.832,3,0.2,0.2
0,1,80219,4,2,31.152,3,0.2,0.2
0,1,85023,4,14,1879.96,5,0.2,0.2
0,1,85023,4,2,121.792,4,0.2,0.2
0,1,85345,4,3,10.272,3,0.2,0.1
0,1,85705,4,3,86.304,6,0.2,0.2
0,1,92804,4,16,51.15,5,0,0.3
1,3,94122,4,16,49.5,5,0,0.3
0,1,92105,4,14,159.96,5,0.2,0.2
0,1,92704,4,14,211.168,4,0.2,0.2
0,1,94109,4,6,122.352,3,0.2,0.2
0,1,94122,4,14,110.376,3,0.2,0.2
0,2,90032,4,16,47.19,3,0,0.3
0,1,97477,4,3,95.144,7,0.2,0.2
0,1,97756,4,2,133.472,4,0.2,0.2
1,2,75080,1,14,1097.544,7,0.2,0.2
0,3,2148,3,5,173.94,3,0,0.1
3,2,94122,4,6,700.152,3,0.2,0.2
2,2,43229,3,3,3.008,2,0.2,0.0
2,2,90036,4,6,122.352,3,0.2,0.2
2,2,92054,4,6,81.568,2,0.2,0.2
0,2,19134,3,3,1.504,1,0.2,0.0
0,2,32839,2,15,39.72,5,0.2,0.2
1,1,90045,4,5,239.666,2,0.15,0.1
0,2,37064,2,2,20.768,2,0.2,0.1
0,2,37167,2,3,40.776,3,0.2,0.2
0,2,43229,3,2,213.136,7,0.2,0.2
0,2,60540,1,14,147.168,4,0.2,0.2
0,2,90036,4,14,73.584,2,0.2,0.2
0,2,94109,4,14,183.96,5,0.2,0.2
1,3,90049,4,14,627.168,4,0.2,0.2
3,3,95336,4,6,122.352,3,0.2,0.2
2,3,27604,2,14,1127.976,3,0.2,0.2
2,3,27604,2,14,36.792,1,0.2,0.2
2,3,94110,4,14,73.584,2,0.2,0.2
0,3,28205,2,15,580.672,4,0.2,0.2
0,3,32725,2,3,17.856,4,0.2,0.2
0,3,45503,3,3,10.272,3,0.2,0.1
0,3,90036,4,14,255.936,8,0.2,0.2
0,3,90045,4,6,40.784,1,0.2,0.2
0,3,97224,4,14,156.792,1,0.2,0.2
1,1,27217,2,3,23.968,7,0.2,0.2
2,1,94521,4,5,239.666,2,0.15,0.1
1,1,43130,3,15,55.92,5,0.2,0.2
1,1,77581,1,14,470.376,3,0.2,0.2
1,1,80501,4,6,483.136,4,0.2,0.2
1,1,97206,4,14,344.704,2,0.2,0.2
1,1,98103,4,6,48.712,1,0.2,0.2
3,1,90036,4,14,164.792,1,0.2,0.2
2,1,75217,1,3,14.04,3,0.2,0.2
2,1,85204,4,6,441.92,2,0.2,0.2
2,1,85323,4,14,742.336,8,0.2,0.2
2,1,92105,4,6,240.784,1,0.2,0.2
2,1,94109,4,14,1113.504,12,0.2,0.2
1,2,90049,4,16,480.74,2,0,0.1
2,1,97206,4,14,319.968,4,0.2,0.2
2,1,98115,4,6,457.568,2,0.2,0.2
2,1,98198,4,14,246.384,2,0.2,0.2
2,1,98502,4,14,201.568,4,0.2,0.2
0,1,19140,3,3,41.584,2,0.2,0.2
0,1,19140,3,3,7.872,3,0.2,0.2
0,1,19140,3,2,18.2,7,0.2,0.2
0,1,19143,3,2,195.104,4,0.2,0.2
0,1,27217,2,3,20.992,8,0.2,0.1
2,2,90032,4,17,136.464,2,0.2,0.2
0,1,27604,2,14,177.48,3,0.2,0.2
0,1,28403,2,3,13.12,5,0.2,0.1
0,1,33311,2,15,22.368,2,0.2,0.2
0,1,33614,2,10,45.696,3,0.2,0.2
0,1,34741,2,14,751.984,2,0.2,0.2
0,1,37604,2,3,4.224,3,0.2,0.0
0,1,38109,2,6,423.648,2,0.2,0.2
0,1,38109,2,2,272.048,7,0.2,0.2
1,1,10011,3,16,54.9,5,0,0.3
0,1,38401,2,6,662.88,3,0.2,0.2
0,1,38401,2,6,389.696,8,0.2,0.2
0,1,43302,3,3,2.624,1,0.2,0.0
0,1,44134,3,3,5.248,2,0.2,0.2
0,1,60623,1,3,13.392,3,0.2,0.2
0,1,10035,3,16,54.9,5,0,0.3
0,1,61701,1,3,13.12,5,0.2,0.1
3,2,10035,3,16,54.9,5,0,0.3
2,3,93905,4,5,148.257,3,0.15,0.2
0,1,77041,1,3,62.376,3,0.2,0.2
0,1,77070,1,14,971.88,3,0.2,0.2
0,1,77095,1,3,23.616,9,0.2,0.2
0,1,80020,4,6,662.88,3,0.2,0.2
0,1,80219,4,14,470.376,3,0.2,0.2
0,1,80219,4,3,83.168,4,0.2,0.2
0,1,80906,4,3,14.04,3,0.2,0.2
0,1,80906,4,3,4.224,3,0.2,0.0
0,1,85023,4,15,55.92,5,0.2,0.2
0,1,85023,4,3,2.304,1,0.2,0.0
0,1,87124,4,6,883.84,4,0.2,0.2
0,1,90045,4,14,177.48,3,0.2,0.2
0,1,90049,4,6,203.92,5,0.2,0.2
0,1,92024,4,6,1325.76,6,0.2,0.2
0,2,63116,1,16,52.59,3,0,0.4
0,1,92683,4,14,470.376,3,0.2,0.2
0,1,94122,4,14,46.384,2,0.2,0.2
0,1,94513,4,14,319.968,4,0.2,0.2
0,1,97301,4,3,5.248,2,0.2,0.2
0,1,98103,4,14,242.624,8,0.2,0.2
0,1,98103,4,6,220.96,1,0.2,0.2
0,1,98115,4,6,123.136,4,0.2,0.2
1,2,19120,3,15,51.336,3,0.2,0.2
1,2,37211,2,6,97.424,2,0.2,0.2
1,2,75217,1,14,369.576,3,0.2,0.2
1,2,77070,1,3,55.328,2,0.2,0.2
1,2,80219,4,6,120.784,1,0.2,0.2
2,2,28806,2,3,7.872,3,0.2,0.2
2,2,32216,2,3,5.248,2,0.2,0.2
2,2,60623,1,3,7.872,3,0.2,0.2
2,2,75081,1,14,492.768,4,0.2,0.2
2,2,77041,1,14,131.88,3,0.2,0.2
2,2,77506,1,3,20.64,5,0.2,0.1
2,2,78501,1,3,7.872,3,0.2,0.2
2,2,80004,4,10,15.232,1,0.2,0.2
2,2,85364,4,3,10.496,4,0.2,0.1
0,2,98105,4,16,61.38,6,0,0.3
2,2,98105,4,6,963.136,4,0.2,0.2
0,2,19143,3,3,6.848,2,0.2,0.2
0,2,27511,2,2,166.84,5,0.2,0.2
0,2,28205,2,14,978.84,9,0.2,0.2
0,2,33311,2,14,519.68,7,0.2,0.2
0,2,33317,2,6,146.136,3,0.2,0.2
0,2,33317,2,3,11.76,5,0.2,0.1
0,1,11561,3,16,55.6,4,0,0.3
0,2,37211,2,14,239.976,3,0.2,0.2
0,2,43615,3,2,243.88,5,0.2,0.2
0,2,60610,1,14,239.976,3,0.2,0.2
0,1,14215,3,16,835.17,7,0,0.1
0,2,75217,1,14,329.584,2,0.2,0.2
0,2,78207,1,14,344.704,2,0.2,0.2
0,2,80219,4,15,114.288,1,0.2,0.2
0,2,85234,4,6,883.84,4,0.2,0.2
0,2,90503,4,14,371.2,5,0.2,0.2
0,2,92105,4,14,103.192,1,0.2,0.2
0,2,93010,4,6,722.352,3,0.2,0.2
0,2,98103,4,6,481.568,2,0.2,0.2
1,3,37918,2,10,11.808,2,0.2,0.1
1,3,85254,4,2,157.92,5,0.2,0.2
0,3,92677,4,5,203.983,2,0.15,0.1
2,2,10011,3,16,347.58,3,0,0.1
3,3,60610,1,3,19.456,4,0.2,0.2
3,3,98103,4,14,177.48,3,0.2,0.2
2,3,32216,2,6,1166.92,5,0.2,0.2
2,3,95928,4,6,915.136,4,0.2,0.2
0,3,19013,3,3,5.248,2,0.2,0.2
0,3,32303,2,14,177.48,3,0.2,0.2
0,3,33801,2,10,45.696,3,0.2,0.2
0,3,44105,3,15,222.32,7,0.2,0.2
0,3,75217,1,3,5.248,2,0.2,0.2
0,3,77041,1,14,371.168,4,0.2,0.2
0,3,78745,1,3,5.248,2,0.2,0.2
0,3,80906,4,6,1325.76,6,0.2,0.2
0,1,95661,4,16,65.88,6,0,0.3
0,3,92630,4,6,915.136,4,0.2,0.2
0,3,94109,4,14,206.384,2,0.2,0.2
0,3,94110,4,14,689.408,4,0.2,0.2
0,1,90032,4,5,120.666,2,0.15,0.2
1,1,28314,2,2,569.536,4,0.2,0.2
3,1,85301,4,6,933.536,4,0.2,0.2
3,1,92374,4,14,1295.84,4,0.2,0.2
2,1,60610,1,14,148.48,2,0.2,0.2
2,1,85323,4,3,16.464,7,0.2,0.2
0,1,19134,3,3,21.168,9,0.2,0.1
0,1,28205,2,15,67.344,6,0.2,0.2
0,1,45231,3,3,32.76,7,0.2,0.2
0,1,60440,1,14,148.48,2,0.2,0.2
0,1,77095,1,14,148.48,2,0.2,0.2
0,1,10009,3,16,63.84,8,0,0.3
0,1,94122,4,14,148.48,2,0.2,0.2
1,2,27604,2,14,74.24,1,0.2,0.2
2,2,33311,2,2,1158.12,5,0.2,0.2
2,2,80004,4,6,466.768,2,0.2,0.2
0,2,94122,4,14,668.16,9,0.2,0.2
1,3,85345,4,15,68.448,4,0.2,0.2
0,3,19140,3,3,11.264,8,0.2,0.1
0,3,37064,2,3,2.816,2,0.2,0.0
0,3,75217,1,15,342.864,3,0.2,0.2
0,3,85023,4,3,1.408,1,0.2,0.0
0,1,19134,3,7,1079.976,4,0.4,0.2
0,1,19134,3,7,599.97,5,0.4,0.2
0,3,98115,4,5,84.98,1,0,0.3
1,1,6708,3,16,65.17,7,0,0.3
0,1,19143,3,14,358.2,3,0.4,0.2
2,1,94122,4,17,170.352,3,0.2,0.2
2,2,19140,3,14,71.928,12,0.4,0.2
2,1,40324,2,15,584.82,9,0,0.2
0,3,31907,2,15,1267.65,9,0,0.2
1,1,90301,4,10,128.9,2,0,0.2
2,1,48227,1,6,242.94,3,0,0.2
0,1,7501,3,10,12.99,1,0,0.2
0,1,90036,4,15,454.86,7,0,0.2
0,2,19711,3,10,124.41,3,0,0.2
3,1,10011,3,15,563.4,4,0,0.2
2,1,48227,1,15,194.94,3,0,0.2
0,1,10009,3,15,324.9,5,0,0.2
1,2,92804,4,10,207.35,5,0,0.2
2,2,98103,4,15,324.9,5,0,0.2
0,2,1915,3,15,704.25,5,0,0.2
0,2,7060,3,15,563.4,4,0,0.2
0,2,8360,3,6,212.94,3,0,0.2
0,2,10024,3,15,704.25,5,0,0.2
2,3,2149,3,10,38.97,3,0,0.2
0,1,10009,3,6,1141.938,9,0.1,0.2
0,1,10024,3,6,326.646,3,0.1,0.2
2,2,10035,3,6,253.764,2,0.1,0.2
0,1,10009,3,6,2563.056,8,0.1,0.2
1,1,19134,3,10,289.8,7,0.2,0.2
1,1,19143,3,2,3.552,2,0.2,0.0
1,1,33433,2,1,18.464,2,0.2,0.2
1,1,60610,1,14,2735.952,6,0.2,0.2
1,1,77041,1,3,46.2,5,0.2,0.2
1,1,80013,4,14,125.944,7,0.2,0.2
1,1,90008,4,14,374.376,3,0.2,0.2
1,1,93727,4,7,479.984,2,0.2,0.2
3,1,43302,3,3,37.376,8,0.2,0.2
3,1,44105,3,1,58.112,2,0.2,0.2
0,2,92345,4,5,424.9575,5,0.15,0.1
3,1,92374,4,5,425.833,1,0.15,0.1
2,1,33180,2,1,335.944,7,0.2,0.2
0,1,7501,3,16,69.5,5,0,0.3
2,1,43229,3,3,9.912,3,0.2,0.2
2,1,43229,3,2,91.92,5,0.2,0.2
2,1,44240,3,3,14.016,3,0.2,0.2
2,1,44240,3,2,48.36,5,0.2,0.2
2,1,77036,1,14,419.944,7,0.2,0.2
3,3,23602,2,16,69.5,5,0,0.3
2,1,77070,1,15,44.84,5,0.2,0.2
2,1,79907,1,3,31.744,2,0.2,0.2
2,1,80027,4,6,603.92,5,0.2,0.2
1,2,2038,3,5,81.94,1,0,0.3
2,1,90008,4,14,135.984,2,0.2,0.2
0,2,92037,4,5,435.999,3,0.15,0.1
2,1,94110,4,14,703.968,4,0.2,0.2
2,1,98031,4,14,71.976,3,0.2,0.2
0,1,99207,4,17,70.98,1,0,0.3
1,3,92037,4,17,1673.184,12,0.2,0.1
0,1,10035,3,7,479.984,2,0.2,0.2
0,2,48227,1,5,160.98,1,0,0.2
0,1,19120,3,2,3.552,2,0.2,0.0
2,1,2169,3,17,244.615,1,0.3,0.1
0,1,19140,3,10,124.2,3,0.2,0.2
0,1,19140,3,3,79.36,5,0.2,0.2
0,1,27604,2,3,47.616,3,0.2,0.2
0,1,27834,2,14,249.584,2,0.2,0.2
0,1,27893,2,10,163.136,4,0.2,0.2
0,1,28403,2,14,302.376,3,0.2,0.2
0,1,28540,2,3,9.344,2,0.2,0.2
0,1,10011,3,16,70.12,4,0,0.3
0,1,32216,2,14,863.88,3,0.2,0.2
0,1,32839,2,1,87.168,3,0.2,0.2
0,1,33311,2,14,116.76,1,0.2,0.2
0,1,33614,2,15,142.776,1,0.2,0.2
0,1,37421,2,6,390.368,2,0.2,0.2
0,1,38301,2,3,23.128,7,0.2,0.2
0,1,45231,3,15,285.552,2,0.2,0.2
0,1,60016,1,14,383.84,4,0.2,0.2
0,1,60090,1,3,121.536,4,0.2,0.2
0,1,60505,1,14,2003.168,4,0.2,0.2
0,1,60610,1,15,69.712,2,0.2,0.2
0,1,60610,1,3,27.72,3,0.2,0.2
0,1,60610,1,3,8.016,3,0.2,0.2
0,1,60610,1,3,5.344,2,0.2,0.2
0,1,62521,1,3,28.032,6,0.2,0.2
0,1,76017,1,15,999.432,7,0.2,0.2
0,1,76106,1,1,58.112,2,0.2,0.2
0,1,77041,1,3,42.048,9,0.2,0.2
0,1,77070,1,14,299.96,5,0.2,0.2
0,1,77070,1,1,127.984,2,0.2,0.2
0,1,77095,1,1,227.976,3,0.2,0.2
0,1,78041,1,3,9.344,2,0.2,0.2
0,1,78041,1,1,191.976,3,0.2,0.2
0,1,78207,1,1,383.952,6,0.2,0.2
0,1,80219,4,14,1983.968,4,0.2,0.2
0,1,85023,4,15,243.992,7,0.2,0.2
0,1,89031,4,14,911.984,2,0.2,0.2
0,1,90008,4,14,339.96,5,0.2,0.2
0,1,90008,4,7,479.984,2,0.2,0.2
0,1,90045,4,14,445.96,5,0.2,0.2
0,1,90049,4,14,675.96,5,0.2,0.2
0,1,90049,4,14,287.88,3,0.2,0.2
0,1,90805,4,6,483.136,4,0.2,0.2
0,1,91104,4,14,419.944,7,0.2,0.2
0,1,92024,4,14,445.96,5,0.2,0.2
0,1,92105,4,14,415.968,4,0.2,0.2
0,1,92683,4,6,207.184,1,0.2,0.2
0,1,94122,4,14,575.92,2,0.2,0.2
0,1,95123,4,6,256.784,1,0.2,0.2
0,1,97477,4,3,38.256,3,0.2,0.2
0,1,98103,4,14,1001.584,2,0.2,0.2
0,1,98115,4,6,585.552,3,0.2,0.2
0,1,99301,4,6,975.92,5,0.2,0.2
1,2,19143,3,2,99.28,2,0.2,0.2
1,2,27405,2,3,64.68,7,0.2,0.2
1,2,28540,2,6,207,3,0.2,0.2
1,2,33801,2,14,249.584,2,0.2,0.2
1,2,33801,2,3,60.768,2,0.2,0.2
1,2,45503,3,2,73.536,4,0.2,0.2
1,2,60653,1,3,6.912,3,0.2,0.2
1,2,77041,1,14,946.344,7,0.2,0.2
1,2,90008,4,14,583.8,5,0.2,0.2
0,3,49201,1,16,70.12,4,0,0.3
1,2,48234,1,17,210.98,2,0,0.1
2,2,19134,3,1,379.96,5,0.2,0.2
2,2,19140,3,10,82.8,2,0.2,0.2
2,2,33023,2,2,389.056,4,0.2,0.2
2,2,33319,2,2,194.528,2,0.2,0.2
2,2,38401,2,14,467.04,4,0.2,0.2
2,2,76017,1,14,863.64,9,0.2,0.2
2,2,77041,1,14,287.88,3,0.2,0.2
2,2,92704,4,14,143.952,6,0.2,0.2
0,2,19134,3,10,54.768,2,0.2,0.2
0,2,19134,3,3,18.704,7,0.2,0.2
0,2,19143,3,3,4.672,1,0.2,0.3
0,2,28110,2,6,207,3,0.2,0.2
0,2,28205,2,7,959.968,4,0.2,0.2
0,2,32725,2,14,575.92,2,0.2,0.2
0,2,33068,2,2,64.384,1,0.2,0.2
0,2,33317,2,10,30.88,4,0.2,0.2
0,2,33710,2,14,178.384,2,0.2,0.2
0,2,37211,2,15,142.776,1,0.2,0.2
0,2,38109,2,6,561.584,2,0.2,0.2
0,2,77036,1,3,2.672,1,0.2,0.0
0,2,77095,1,14,946.344,7,0.2,0.2
0,2,78745,1,15,856.656,6,0.2,0.2
0,2,78745,1,14,124.792,1,0.2,0.2
0,2,80013,4,15,139.424,4,0.2,0.2
0,2,80020,4,10,68.432,7,0.2,0.2
0,2,80027,4,10,29.328,3,0.2,0.2
0,3,93727,4,5,120.666,2,0.15,0.2
0,2,90008,4,14,88.752,3,0.2,0.2
0,2,90036,4,6,1684.752,6,0.2,0.2
0,2,90036,4,6,362.352,3,0.2,0.2
0,2,92037,4,14,1487.976,3,0.2,0.2
0,2,92105,4,14,311.976,3,0.2,0.2
0,2,94122,4,14,302.376,3,0.2,0.2
0,2,94513,4,14,71.976,3,0.2,0.2
2,2,10009,3,5,579.136,4,0.2,0.1
1,3,37211,2,3,42.048,9,0.2,0.2
1,3,60653,1,14,47.984,2,0.2,0.2
1,3,80013,4,2,209.792,2,0.2,0.2
1,3,85345,4,6,280.792,1,0.2,0.2
1,3,85345,4,3,15.872,1,0.2,0.2
1,3,92024,4,14,203.976,3,0.2,0.2
1,3,92105,4,6,585.552,3,0.2,0.2
1,3,94110,4,14,35.984,2,0.2,0.2
1,3,97301,4,3,18.688,4,0.2,0.2
3,3,32216,2,1,255.968,4,0.2,0.2
3,3,43615,3,2,663.936,4,0.2,0.2
3,3,89502,4,14,475.944,7,0.2,0.2
3,3,90805,4,6,2054.272,8,0.2,0.2
3,3,98103,4,14,71.976,3,0.2,0.2
2,3,33180,2,14,71.976,3,0.2,0.2
2,3,37620,2,3,67.56,3,0.2,0.2
2,3,60653,1,14,1001.584,2,0.2,0.2
2,3,75043,1,3,30.384,1,0.2,0.2
0,3,19143,3,3,8.016,3,0.2,0.2
2,1,70506,2,17,85.98,1,0,0.3
0,3,32216,2,10,122.352,3,0.2,0.2
0,3,32216,2,3,8.016,3,0.2,0.2
0,3,59601,4,14,339.96,5,0.2,0.2
0,3,60610,1,3,16.52,5,0.2,0.2
0,3,60653,1,1,227.976,3,0.2,0.2
0,3,75081,1,14,67.992,1,0.2,0.2
0,3,77095,1,3,8.016,3,0.2,0.2
0,3,78501,1,1,27.696,3,0.2,0.2
0,1,38671,2,17,85.98,1,0,0.3
0,3,85224,4,6,842.376,3,0.2,0.2
0,3,85705,4,1,95.984,2,0.2,0.2
0,3,90032,4,14,249.584,2,0.2,0.2
2,3,90004,4,17,896.328,9,0.2,0.1
1,1,10035,3,1,88.4,4,0,0.2
1,1,30318,2,15,1350.12,6,0,0.2
2,1,10009,3,1,132.6,6,0,0.2
2,1,90049,4,1,90.57,3,0,0.2
0,1,22204,2,15,450.04,2,0,0.2
0,1,31907,2,15,675.06,3,0,0.2
